62,0,10,161,0,25,10,35,7,0,7,0,15,589,5,52,234,247,0,11,295,275,39,49,20,54,123,155,130,44,148,399,996,182,231,48,688,124,209,103,137,0,1,3,19,221,42,193,98,0,4,236,533,0,2464,0,0,0,1,0,1,1,1,0,1,481,2,3,10,0,0,4,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,3,0,0,0,0,0,1,0,10118,2,12,13,0,29,0,0,3,0,0,0,0,0,0,0,3,0,0,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10320,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3,0,0,0,1,2,0,0,0,1,12,0,1,2,12,1,0,18,10,1,1,1,0,5,2,1,0,1,13,35,8,11,1,43,0,5,6,6,0,0,2,1,22,1,1,2,0,0,12,67,0,0,12,9,9720,105,0,7,0,0,2,0,23,0,0,0,0,0,0,1,0,9
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,2,1,0,0,0,0,0,0,0,0,0,1,45,8,146,9984,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10190,5,0,0,4,1,0,0,0,0,0,0,1,2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,1,55,16,12,30,0,10061,0,1,2,0,0,0,0,0,0,0,1,2,0,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10255,0,4,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10067,0,0,0,0,0,0,0,0,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,4,4,0,2,10025,0,0,0,0,0,0,0,0,0,0,2
